,ad_unit_id,site_id,ad_type_id,geo_id,device_category_id,os_id,monetization_channel_id,CPM_or_Reserve_price
8039,5074,343,10,66,2,58,19,101.22222
8040,5074,343,10,59,2,58,19,5.4375
8041,5074,343,10,33,3,55,19,58.50592
8042,5074,343,10,33,2,60,19,41.06478
8043,5074,343,10,33,2,58,19,96.77194
8044,5074,343,10,12,2,58,19,3
8045,5074,343,10,11,2,60,19,26.717648
8046,5074,343,10,11,2,58,19,110.15134
8047,5074,343,10,171,2,60,19,1.6666666
8048,5074,343,10,169,2,60,19,0
8049,5074,343,10,163,2,60,19,15.806452
8050,5074,343,10,160,2,60,19,0
8051,5074,343,10,158,2,60,19,0
8052,5074,343,10,147,2,58,19,9
8053,5074,343,10,141,2,60,19,0
8054,5074,343,10,140,2,60,19,3
8055,5074,343,10,132,2,60,19,13.862069
8056,5074,343,10,113,2,58,19,44.022987
8057,5074,343,10,102,2,58,19,7.683009
8058,5074,343,10,93,2,60,19,10.30303
8059,5074,343,10,91,2,58,19,10
8060,5074,343,10,90,2,58,19,0
8061,5074,343,10,85,2,60,19,5.365854
8062,5074,343,10,85,2,58,19,11.571428
8063,5074,343,10,83,2,60,19,12.666667
8064,5074,343,10,81,2,60,19,0.90909094
8065,5074,343,10,80,2,58,19,1.3953488
8066,5074,343,10,77,2,58,19,0
8067,5074,343,10,66,2,60,19,14.181818
8068,5074,343,10,58,2,60,19,25.384615
8069,5074,343,10,51,2,60,19,0
8070,5074,343,10,48,2,60,19,7.9310346
8071,5074,343,10,48,2,58,19,14.615385
8072,5074,343,10,46,2,58,19,6.6666665
8073,5074,343,10,18,2,58,19,19.09091
8074,5074,343,10,165,2,60,19,1.7647059
8075,5074,343,10,161,2,58,19,3.3333333
8076,5074,343,10,158,2,58,19,35.357143
8077,5074,343,10,139,2,58,19,10
8078,5074,343,10,122,2,60,19,3.4736843
8079,5074,343,10,113,3,55,19,105
8080,5074,343,10,113,2,60,19,2.8888888
8081,5074,343,10,83,3,55,19,30
8082,5074,343,10,80,2,60,19,2
8083,5074,343,10,66,3,55,19,15.428572
8084,5074,343,10,58,2,58,19,8.571428
8085,5074,343,10,24,2,58,19,11.904762
8086,5074,343,10,15,2,58,19,2.5
8087,5074,343,10,3,2,60,19,0
8088,5066,343,10,187,3,55,4,460.22726
8089,5066,343,10,187,2,60,4,430.6483
8090,5066,343,10,187,2,58,4,400.38086
8091,5066,343,10,33,2,60,4,149.09091
8092,5066,343,10,33,2,58,4,174.5283
8093,5066,343,10,183,2,58,4,186.26086
8094,5066,343,10,33,3,55,4,154.375
8095,5066,343,10,187,1,56,4,386.86047
8096,5066,343,10,183,2,60,4,60.401806
8097,5066,343,10,168,2,58,4,108.19355
8098,5066,343,10,142,2,58,4,9.428572
8099,5066,343,10,132,2,58,4,60.63158
8100,5066,343,10,85,2,58,4,43.061226
8101,5066,343,10,66,3,55,4,264
8102,5066,343,10,59,2,58,4,58.055397
8103,5066,343,10,11,2,58,4,123.43023
8104,5066,343,10,187,3,55,19,409.6282
8105,5066,343,10,187,2,60,19,290.97925
8106,5066,343,10,187,2,58,19,521.8237
8107,5066,343,10,187,1,56,19,282.84616
8108,5066,343,10,183,2,60,19,189.72067
8109,5066,343,10,183,2,58,19,236.20387
8110,5066,343,10,168,2,58,19,80.90323
8111,5066,343,10,142,2,58,19,29.375
8112,5066,343,10,132,2,58,19,91.034485
8113,5066,343,10,85,2,58,19,37.92453
8114,5066,343,10,66,3,55,19,84.44444
8115,5066,343,10,59,2,58,19,72.98182
8116,5066,343,10,33,3,55,19,165.85458
8117,5066,343,10,33,2,60,19,225.6338
8118,5066,343,10,33,2,58,19,287.9114
8119,5066,343,10,11,2,58,19,244.90674
8120,5066,343,10,176,2,58,19,5.714286
8121,5066,343,10,171,2,60,19,29.285715
8122,5066,343,10,169,2,60,19,110.666664
8123,5066,343,10,165,2,60,19,28.285715
8124,5066,343,10,163,2,60,19,68.113205
8125,5066,343,10,163,2,58,19,97.5
8126,5066,343,10,160,2,60,19,6
8127,5066,343,10,158,2,58,19,111.388885
8128,5066,343,10,154,2,58,19,62.88
8129,5066,343,10,147,2,60,19,20.64
8130,5066,343,10,147,2,58,19,16.125
8131,5066,343,10,141,2,60,19,42
8132,5066,343,10,141,2,58,19,42.276924
8133,5066,343,10,140,2,60,19,8.903226
8134,5066,343,10,139,2,58,19,0
8135,5066,343,10,132,2,60,19,60.733944
8136,5066,343,10,129,3,55,19,150
8137,5066,343,10,129,2,58,19,137.47977
8138,5066,343,10,122,2,60,19,73.68421
8139,5066,343,10,122,2,58,19,85.38461
8140,5066,343,10,113,3,55,19,240
8141,5066,343,10,113,2,60,19,39.391304
8142,5066,343,10,113,2,58,19,85.13158
8143,5066,343,10,107,2,58,19,36.17605
8144,5066,343,10,102,2,58,19,60
8145,5066,343,10,93,2,60,19,27.219513
8146,5066,343,10,91,2,58,19,88.57143
8147,5066,343,10,90,2,58,19,4
8148,5066,343,10,85,2,60,19,38.432434
8149,5066,343,10,83,3,55,19,110
8150,5066,343,10,83,2,60,19,50.309563
8151,5066,343,10,83,2,58,19,153.48485
8152,5066,343,10,81,2,60,19,0.4
8153,5066,343,10,80,2,60,19,27.058823
8154,5066,343,10,80,2,58,19,29.487179
8155,5066,343,10,77,2,58,19,19.157055
8156,5066,343,10,66,2,58,19,141.03703
8157,5066,343,10,59,2,60,19,206.46341
8158,5066,343,10,58,2,60,19,68.333336
8159,5066,343,10,51,2,60,19,46
8160,5066,343,10,26,2,58,19,0
8161,5066,343,10,24,2,58,19,46.814816
8162,5066,343,10,12,2,58,19,68.4
8163,5066,343,10,11,2,60,19,143.2036
8164,5066,343,10,3,2,60,19,0
8165,5066,343,10,171,2,58,19,48.333332
8166,5066,343,10,168,2,60,19,59.317074
8167,5066,343,10,161,2,58,19,13.6
8168,5066,343,10,158,2,60,19,37.5
8169,5066,343,10,140,2,58,19,65.81396
8170,5066,343,10,129,2,60,19,111.64602
8171,5066,343,10,66,2,60,19,60.21818
8172,5066,343,10,58,2,58,19,82.97298
8173,5066,343,10,48,2,60,19,40.07143
8174,5066,343,10,48,2,58,19,96.25
8175,5066,343,10,46,2,58,19,38.258236
8176,5066,343,10,44,2,60,19,72.22222
8177,5066,343,10,15,2,58,19,8.888889
8178,5066,343,10,11,2,57,19,60
8179,5068,343,10,187,3,59,4,172.52272
8180,5068,343,10,187,3,55,4,264.03336
8181,5068,343,10,187,1,56,4,261.1539
8182,5068,343,10,113,1,56,4,69.25
8183,5068,343,10,84,1,56,4,86.42857
8184,5068,343,10,51,1,56,4,140
8185,5068,343,10,33,1,56,4,143.67697
8186,5068,343,10,183,1,56,4,129.29878
8187,5068,343,10,129,1,56,4,110.56918
8188,5068,343,10,92,1,56,4,14.25
8189,5068,343,10,85,1,56,4,60.426376
8190,5068,343,10,33,3,59,4,109.411766
8191,5068,343,10,11,1,56,4,128.43517
8192,5068,343,10,1,1,56,4,228.01587
8193,5068,343,10,183,3,55,4,112.28579
8194,5068,343,10,187,2,60,4,77
8195,5068,343,10,132,1,56,4,231.97368
8196,5068,343,10,171,1,56,4,36.666668
8197,5068,343,10,165,1,56,4,53.46154
8198,5068,343,10,141,1,56,4,24.333334
8199,5068,343,10,83,3,55,4,48.71563
8200,5068,343,10,78,1,56,4,55.76923
8201,5068,343,10,66,3,55,4,12
8202,5068,343,10,66,1,56,4,53.707867
8203,5068,343,10,187,5,56,19,123.4649
8204,5068,343,10,187,3,59,19,89.01121
8205,5068,343,10,187,3,55,19,202.2292
8206,5068,343,10,187,2,60,19,8.617149
8207,5068,343,10,187,1,56,19,278.29
8208,5068,343,10,183,3,59,19,99.375
8209,5068,343,10,183,3,55,19,130.44118
8210,5068,343,10,183,1,56,19,187.86432
8211,5068,343,10,173,1,56,19,3
8212,5068,343,10,168,1,56,19,139.74576
8213,5068,343,10,163,1,56,19,66.638
8214,5068,343,10,161,1,56,19,15.010563
8215,5068,343,10,142,1,56,19,14.181818
8216,5068,343,10,141,1,56,19,33.333332
8217,5068,343,10,140,1,56,19,39.285713
8218,5068,343,10,129,1,56,19,133.50282
8219,5068,343,10,122,1,56,19,73.42574
8220,5068,343,10,113,1,56,19,48.997787
8221,5068,343,10,93,1,56,19,5.6841707
8222,5068,343,10,92,1,56,19,42.46154
8223,5068,343,10,85,1,56,19,61.896553
8224,5068,343,10,84,1,56,19,55.555557
8225,5068,343,10,83,1,56,19,133.04042
8226,5068,343,10,79,1,56,19,38.90937
8227,5068,343,10,78,1,56,19,24
8228,5068,343,10,66,1,56,19,65.34032
8229,5068,343,10,59,1,56,19,96.62069
8230,5068,343,10,48,1,56,19,106.3628
8231,5068,343,10,33,3,59,19,58.21875
8232,5068,343,10,33,3,55,19,110.85202
8233,5068,343,10,33,1,56,19,192.84538
8234,5068,343,10,11,1,56,19,183.56847
8235,5068,343,10,1,1,56,19,82.89474
8236,5068,343,10,305,1,56,19,5
8237,5068,343,10,158,1,56,19,177.5
8238,5068,343,10,132,3,55,19,120.479095
8239,5068,343,10,132,1,56,19,143.77193
8240,5068,343,10,107,1,56,19,32.22222
8241,5068,343,10,100,1,56,19,7.5
8242,5068,343,10,66,3,55,19,16.153847
8243,5068,343,10,58,3,55,19,10.5
8244,5068,343,10,55,1,56,19,16.851065
8245,5068,343,10,51,1,56,19,50
8246,5068,343,10,18,1,56,19,106.32478
8247,5068,343,10,171,1,56,19,25.793743
8248,5068,343,10,165,1,56,19,82
8249,5068,343,10,83,3,55,19,51.42857
8250,5068,343,10,80,2,60,19,0
8251,5065,343,10,187,3,59,4,174.18391
8252,5065,343,10,187,3,55,4,270.32065
8253,5065,343,10,187,1,56,4,270.03558
8254,5065,343,10,84,1,56,4,45
8255,5065,343,10,51,1,56,4,60
8256,5065,343,10,33,1,56,4,137.49084
8257,5065,343,10,1,1,56,4,205.36
8258,5065,343,10,183,1,56,4,134.39119
8259,5065,343,10,129,1,56,4,99.652176
8260,5065,343,10,122,1,56,4,116.09375
8261,5065,343,10,11,1,56,4,118.48163
8262,5065,343,10,183,3,55,4,131.76471
8263,5065,343,10,132,1,56,4,241.2
8264,5065,343,10,187,5,56,4,149.66667
8265,5065,343,10,187,2,60,4,39.56057
8266,5065,343,10,168,1,56,4,123.01887
8267,5065,343,10,92,1,56,4,18.857143
8268,5065,343,10,85,1,56,4,59.18033
8269,5065,343,10,79,1,56,4,8.571428
8270,5065,343,10,78,1,56,4,56.190475
8271,5065,343,10,66,3,55,4,24
8272,5065,343,10,305,1,56,19,0
8273,5065,343,10,187,3,59,19,101.444885
8274,5065,343,10,187,3,55,19,241.77927
8275,5065,343,10,187,2,60,19,12.105263
8276,5065,343,10,187,1,56,19,304.08356
8277,5065,343,10,183,3,55,19,145
8278,5065,343,10,183,1,56,19,162.22397
8279,5065,343,10,173,1,56,19,4.8
8280,5065,343,10,168,1,56,19,155.46219
8281,5065,343,10,165,1,56,19,93
8282,5065,343,10,163,1,56,19,88.09412
8283,5065,343,10,158,1,56,19,171.42857
8284,5065,343,10,147,1,56,19,23.103449
8285,5065,343,10,142,1,56,19,14.769231
8286,5065,343,10,141,1,56,19,35.932205
8287,5065,343,10,140,1,56,19,34.305367
8288,5065,343,10,132,3,55,19,151.42857
8289,5065,343,10,132,1,56,19,128.72882
8290,5065,343,10,129,1,56,19,137.72021
8291,5065,343,10,122,1,56,19,79.333336
8292,5065,343,10,113,1,56,19,58.235294
8293,5065,343,10,100,1,56,19,3
8294,5065,343,10,93,1,56,19,0
8295,5065,343,10,92,1,56,19,200
8296,5065,343,10,85,1,56,19,64.76923
8297,5065,343,10,84,1,56,19,73.91304
8298,5065,343,10,83,1,56,19,125.53174
8299,5065,343,10,79,1,56,19,54.166668
8300,5065,343,10,78,1,56,19,21.391304
8301,5065,343,10,66,3,55,19,22.857143
8302,5065,343,10,66,1,56,19,75.0303
8303,5065,343,10,59,1,56,19,86.585365
8304,5065,343,10,48,1,56,19,145.5849
8305,5065,343,10,33,3,59,19,61.015385
8306,5065,343,10,33,3,55,19,123.95591
8307,5065,343,10,33,1,56,19,186.06207
8308,5065,343,10,18,1,56,19,111.92308
8309,5065,343,10,11,1,56,19,177.45337
8310,5065,343,10,1,1,56,19,58.22222
8311,5065,343,10,187,5,56,19,135.5
8312,5065,343,10,183,3,59,19,101.42857
8313,5065,343,10,171,1,56,19,39.285713
8314,5065,343,10,161,1,56,19,8.571428
8315,5065,343,10,154,1,56,19,80
8316,5065,343,10,107,1,56,19,65
8317,5065,343,10,83,3,55,19,75.357796
8318,5065,343,10,58,3,55,19,33.333332
8319,5065,343,10,55,1,56,19,22
8320,5065,343,10,51,1,56,19,115
8321,5065,343,10,163,1,56,4,54
8322,5067,343,10,187,3,59,4,171.68068
8323,5067,343,10,187,3,55,4,228.36719
8324,5067,343,10,187,1,56,4,232.04587
8325,5067,343,10,129,1,56,4,79.034485
8326,5067,343,10,113,1,56,4,58.695652
8327,5067,343,10,33,3,55,4,80.04158
8328,5067,343,10,33,1,56,4,119.07344
8329,5067,343,10,85,1,56,4,52.285713
8330,5067,343,10,183,3,55,4,90.31109
8331,5067,343,10,183,1,56,4,89.89474
8332,5067,343,10,168,1,56,4,105.28571
8333,5067,343,10,140,1,56,4,38.94737
8334,5067,343,10,122,1,56,4,62.5346
8335,5067,343,10,84,1,56,4,53.04348
8336,5067,343,10,11,1,56,4,117.5
8337,5067,343,10,1,1,56,4,176.23077
8338,5067,343,10,142,1,56,4,46
8339,5067,343,10,92,1,56,4,24.36095
8340,5067,343,10,187,5,56,4,157.30676
8341,5067,343,10,163,1,56,4,36.923077
8342,5067,343,10,141,1,56,4,22.692308
8343,5067,343,10,132,1,56,4,202.243
8344,5067,343,10,78,1,56,4,39.545456
8345,5067,343,10,66,3,55,4,10.285714
8346,5067,343,10,66,1,56,4,65.108696
8347,5067,343,10,58,3,55,4,22.285715
8348,5067,343,10,51,1,56,4,55
8349,5067,343,10,48,1,56,4,48.354137
8350,5067,343,10,18,1,56,4,51.5625
8351,5067,343,10,305,1,56,19,0
8352,5067,343,10,187,3,59,19,95.6567
8353,5067,343,10,187,3,55,19,161.7605
8354,5067,343,10,187,1,56,19,273.79486
8355,5067,343,10,183,3,59,19,33.75
8356,5067,343,10,183,3,55,19,77.17949
8357,5067,343,10,183,1,56,19,134.48865
8358,5067,343,10,173,1,56,19,0
8359,5067,343,10,168,1,56,19,54.603176
8360,5067,343,10,165,1,56,19,51.07143
8361,5067,343,10,163,1,56,19,49.239132
8362,5067,343,10,158,1,56,19,63.75
8363,5067,343,10,147,1,56,19,18.461538
8364,5067,343,10,140,1,56,19,16.53965
8365,5067,343,10,132,3,55,19,102
8366,5067,343,10,132,1,56,19,74.08578
8367,5067,343,10,129,1,56,19,44.925636
8368,5067,343,10,122,1,56,19,64.183266
8369,5067,343,10,107,1,56,19,23.333334
8370,5067,343,10,92,1,56,19,10.971429
8371,5067,343,10,84,1,56,19,13.846154
8372,5067,343,10,83,3,55,19,97.69231
8373,5067,343,10,83,1,56,19,54.923077
8374,5067,343,10,79,1,56,19,39.23077
8375,5067,343,10,78,1,56,19,10.363636
8376,5067,343,10,66,3,55,19,10.344828
8377,5067,343,10,66,1,56,19,44.878437
8378,5067,343,10,59,1,56,19,27.232786
8379,5067,343,10,33,3,59,19,46.292683
8380,5067,343,10,33,1,56,19,247.95944
8381,5067,343,10,18,1,56,19,62.54922
8382,5067,343,10,11,1,56,19,134.61902
8383,5067,343,10,1,1,56,19,81.42857
8384,5067,343,10,187,5,56,19,84.666664
8385,5067,343,10,187,2,58,19,162.5
8386,5067,343,10,171,1,56,19,12
8387,5067,343,10,161,1,56,19,2.1818182
8388,5067,343,10,142,1,56,19,12.692307
8389,5067,343,10,141,1,56,19,19.69697
8390,5067,343,10,113,1,56,19,35.6
8391,5067,343,10,100,1,56,19,2.0146182
8392,5067,343,10,55,1,56,19,16.14149
8393,5067,343,10,51,1,56,19,30
8394,5067,343,10,48,1,56,19,47.350906
8395,5067,343,10,33,3,55,19,70.5
8396,5067,343,10,85,1,56,19,56.833332
8397,5067,343,10,58,3,55,19,7
8398,5071,343,10,187,1,56,4,340.35617
8399,5071,343,10,187,5,56,19,84
8400,5071,343,10,187,3,59,19,99.52381
8401,5071,343,10,187,3,55,19,127.74778
8402,5071,343,10,187,2,60,19,0
8403,5071,343,10,187,1,56,19,202.03703
8404,5071,343,10,183,3,59,19,0
8405,5071,343,10,183,3,55,19,0
8406,5071,343,10,183,1,56,19,108.46154
8407,5071,343,10,173,1,56,19,0
8408,5071,343,10,168,1,56,19,116.34067
8409,5071,343,10,163,1,56,19,70
8410,5071,343,10,161,1,56,19,0
8411,5071,343,10,158,1,56,19,0
8412,5071,343,10,142,1,56,19,0
8413,5071,343,10,140,1,56,19,0
8414,5071,343,10,132,1,56,19,200
8415,5071,343,10,129,1,56,19,7.2
8416,5071,343,10,122,1,56,19,0
8417,5071,343,10,113,1,56,19,18
8418,5071,343,10,92,1,56,19,936
8419,5071,343,10,85,1,56,19,0
8420,5071,343,10,84,1,56,19,0
8421,5071,343,10,83,1,56,19,0
8422,5071,343,10,78,1,56,19,0
8423,5071,343,10,66,3,55,19,0
8424,5071,343,10,66,1,56,19,75
8425,5071,343,10,59,1,56,19,27.12505
8426,5071,343,10,51,1,56,19,0
8427,5071,343,10,33,3,59,19,28
8428,5071,343,10,33,1,56,19,127.302635
8429,5071,343,10,18,1,56,19,306
8430,5071,343,10,11,1,56,19,121.90232
8431,5071,343,10,1,1,56,19,0
8432,5071,343,10,305,1,56,19,0
8433,5071,343,10,187,2,58,19,320
8434,5071,343,10,171,1,56,19,0
8435,5071,343,10,141,1,56,19,0
8436,5071,343,10,132,3,55,19,0
8437,5071,343,10,107,1,56,19,0
8438,5071,343,10,100,1,56,19,0
8439,5071,343,10,93,1,56,19,0
8440,5071,343,10,83,3,55,19,0
8441,5071,343,10,79,1,56,19,0
8442,5071,343,10,55,1,56,19,0
8443,5071,343,10,48,1,56,19,0
8444,5071,343,10,37,1,56,19,0
8445,5071,343,10,33,3,55,19,80
8446,5071,343,10,165,1,56,19,0
8447,5071,343,10,147,1,56,19,0
8448,5071,343,10,58,3,55,19,0
8449,5064,343,10,187,3,55,1,0
8450,5064,343,10,187,1,56,1,0
8451,5064,343,10,187,3,59,4,189.73494
8452,5064,343,10,187,3,55,4,276.84085
8453,5064,343,10,187,1,56,4,357.37613
8454,5064,343,10,129,1,56,4,176.66667
8455,5064,343,10,122,1,56,4,28.28433
8456,5064,343,10,84,1,56,4,63.333332
8457,5064,343,10,11,1,56,4,163.86363
8458,5064,343,10,1,1,56,4,249.88889
8459,5064,343,10,165,1,56,4,38.322582
8460,5064,343,10,33,1,56,4,201.87279
8461,5064,343,10,163,1,56,4,106.666664
8462,5064,343,10,183,3,55,4,134.43542
8463,5064,343,10,187,2,60,4,70
8464,5064,343,10,168,1,56,4,86.666664
8465,5064,343,10,147,1,56,4,10.285714
8466,5064,343,10,141,1,56,4,33.333332
8467,5064,343,10,132,1,56,4,238.05556
8468,5064,343,10,78,1,56,4,52.285713
8469,5064,343,10,305,1,56,19,0
8470,5064,343,10,187,5,56,19,208.91891
8471,5064,343,10,187,3,59,19,122.60583
8472,5064,343,10,187,3,55,19,264.43967
8473,5064,343,10,187,1,56,19,585.963
8474,5064,343,10,183,3,55,19,169.30121
8475,5064,343,10,183,1,56,19,354.55145
8476,5064,343,10,173,1,56,19,47.142857
8477,5064,343,10,171,1,56,19,58.260868
8478,5064,343,10,168,1,56,19,190.90909
8479,5064,343,10,163,1,56,19,239.72728
8480,5064,343,10,161,1,56,19,97.86122
8481,5064,343,10,147,1,56,19,59.6
8482,5064,343,10,142,1,56,19,735.5224
8483,5064,343,10,140,1,56,19,86.90323
8484,5064,343,10,132,1,56,19,189.04993
8485,5064,343,10,129,1,56,19,242.06557
8486,5064,343,10,122,1,56,19,110.258064
8487,5064,343,10,113,1,56,19,116.29989
8488,5064,343,10,107,1,56,19,85.333336
8489,5064,343,10,100,1,56,19,25
8490,5064,343,10,93,1,56,19,10.921304
8491,5064,343,10,92,1,56,19,190
8492,5064,343,10,85,1,56,19,91.21724
8493,5064,343,10,84,1,56,19,54.098362
8494,5064,343,10,79,1,56,19,108.888885
8495,5064,343,10,66,1,56,19,114.88959
8496,5064,343,10,59,1,56,19,145.28342
8497,5064,343,10,58,3,55,19,47.88725
8498,5064,343,10,51,1,56,19,18
8499,5064,343,10,48,1,56,19,1445.4286
8500,5064,343,10,33,3,59,19,82.66484
8501,5064,343,10,33,3,55,19,163.84375
8502,5064,343,10,33,1,56,19,364.49057
8503,5064,343,10,18,1,56,19,110.945946
8504,5064,343,10,11,1,56,19,302.59872
8505,5064,343,10,1,1,56,19,152.96445
8506,5064,343,10,187,2,60,19,6
8507,5064,343,10,183,3,59,19,260.7143
8508,5064,343,10,158,1,56,19,228.125
8509,5064,343,10,141,1,56,19,75.53684
8510,5064,343,10,132,3,55,19,124.375
8511,5064,343,10,83,3,55,19,125.305504
8512,5064,343,10,83,1,56,19,648.5088
8513,5064,343,10,78,1,56,19,67.93104
8514,5064,343,10,66,3,55,19,26.139193
8515,5064,343,10,55,1,56,19,16.181818
8516,5064,343,10,187,2,58,19,0
8517,5064,343,10,165,1,56,19,145.1769
8518,5062,342,10,187,1,56,4,356.4
8519,5062,342,10,187,3,59,4,168.5
8520,5062,342,10,187,3,55,4,431.42856
8521,5062,342,10,187,2,58,4,304.81183
8522,5062,342,10,33,3,59,4,154.26038
8523,5062,342,10,187,3,59,19,172.23383
8524,5062,342,10,187,3,55,19,405.90622
8525,5062,342,10,187,2,58,19,233.19606
8526,5062,342,10,187,1,56,19,231.62997
8527,5062,342,10,168,3,59,19,107.22222
8528,5062,342,10,129,3,59,19,78.48129
8529,5062,342,10,66,1,56,19,12
8530,5062,342,10,33,3,59,19,188.80858
8531,5062,342,10,33,1,56,19,170.59201
8532,5062,342,10,11,3,59,19,158.7489
8533,5062,342,10,11,3,55,19,310.06412
8534,5062,342,10,183,3,59,19,98.14815
8535,5062,342,10,183,3,55,19,116.34979
8536,5062,342,10,147,3,59,19,0
8537,5062,342,10,122,3,59,19,64
8538,5062,342,10,122,2,58,19,0
8539,5054,342,10,187,1,56,4,260
8540,5054,342,10,187,3,59,4,188.07137
8541,5054,342,10,187,3,55,4,358.35617
8542,5054,342,10,187,2,58,4,278.70358
8543,5054,342,10,187,3,59,19,221.39613
8544,5054,342,10,187,3,55,19,283.426
8545,5054,342,10,187,2,58,19,193.5162
8546,5054,342,10,187,1,56,19,181.99072
8547,5054,342,10,183,3,59,19,80.434784
8548,5054,342,10,168,3,59,19,42.43715
8549,5054,342,10,147,3,59,19,0
8550,5054,342,10,129,3,59,19,56.248417
8551,5054,342,10,33,3,59,19,245.32399
8552,5054,342,10,33,1,56,19,88
8553,5054,342,10,11,3,59,19,94.4298
8554,5054,342,10,11,3,55,19,122.84722
8555,5054,342,10,183,3,55,19,134.4
8556,5054,342,10,122,2,58,19,0
8557,5054,342,10,66,1,56,19,15
8558,5061,342,10,187,3,59,4,201.89964
8559,5061,342,10,187,3,55,4,366.79486
8560,5061,342,10,187,2,58,4,286.11273
8561,5061,342,10,187,3,59,19,203.25879
8562,5061,342,10,187,3,55,19,311.75272
8563,5061,342,10,187,2,58,19,238.97278
8564,5061,342,10,187,1,56,19,251.48499
8565,5061,342,10,183,3,59,19,118.28283
8566,5061,342,10,168,3,59,19,65
8567,5061,342,10,129,3,59,19,79.90763
8568,5061,342,10,122,2,58,19,80
8569,5061,342,10,66,1,56,19,12
8570,5061,342,10,33,3,59,19,181.77205
8571,5061,342,10,33,1,56,19,1114.2424
8572,5061,342,10,11,3,59,19,80.51176
8573,5061,342,10,11,3,55,19,151.64818
8574,5061,342,10,183,3,55,19,146.25
8575,5061,342,10,147,3,59,19,0
8576,5060,342,10,187,3,59,19,661.99536
8577,5060,342,10,187,3,55,19,5006.271
8578,5060,342,10,187,2,58,19,242.3077
8579,5060,342,10,187,1,56,19,256.875
8580,5060,342,10,168,3,59,19,0
8581,5060,342,10,147,3,59,19,0
8582,5060,342,10,33,3,59,19,317.92453
8583,5060,342,10,33,1,56,19,103.48291
8584,5060,342,10,11,3,59,19,193.33476
8585,5060,342,10,11,3,55,19,182.66667
8586,5060,342,10,183,3,59,19,0
8587,5060,342,10,129,3,59,19,0
8588,5060,342,10,122,3,59,19,0
8589,5060,342,10,66,1,56,19,10.428563
8590,5060,342,10,183,3,55,19,53.91544
8591,5060,342,10,122,2,58,19,0
8592,5059,342,10,187,2,58,4,341.4396
8593,5059,342,10,33,2,58,4,233.51352
8594,5059,342,10,187,3,55,4,333.07318
8595,5059,342,10,187,2,60,4,144.3098
8596,5059,342,10,187,2,57,4,80
8597,5059,342,10,183,2,58,4,210.75
8598,5059,342,10,176,2,58,4,24
8599,5059,342,10,140,2,58,4,6
8600,5059,342,10,129,2,58,4,153
8601,5059,342,10,83,2,58,4,71.27598
8602,5059,342,10,33,2,60,4,149.5238
8603,5059,342,10,11,2,60,4,116.06061
8604,5059,342,10,11,2,58,4,189.3578
8605,5059,342,10,187,3,55,19,1034.2604
8606,5059,342,10,187,2,60,19,277.94492
8607,5059,342,10,187,2,58,19,545.6859
8608,5059,342,10,187,2,57,19,1881.5
8609,5059,342,10,183,2,58,19,99
8610,5059,342,10,176,2,58,19,8
8611,5059,342,10,140,2,58,19,10.454545
8612,5059,342,10,129,2,58,19,96.48
8613,5059,342,10,83,2,58,19,73
8614,5059,342,10,33,2,60,19,114.41941
8615,5059,342,10,33,2,58,19,270.97604
8616,5059,342,10,11,2,60,19,222.42584
8617,5059,342,10,11,2,58,19,184.55696
8618,5059,342,10,187,1,56,19,408.20663
8619,5059,342,10,183,2,60,19,62.09156
8620,5059,342,10,182,2,58,19,3.3333333
8621,5059,342,10,168,2,60,19,45.30612
8622,5059,342,10,165,2,58,19,5091.3335
8623,5059,342,10,163,2,58,19,25.107693
8624,5059,342,10,147,2,60,19,0
8625,5059,342,10,140,2,60,19,4.583045
8626,5059,342,10,129,2,60,19,47.037037
8627,5059,342,10,125,2,60,19,60
8628,5059,342,10,113,2,60,19,21.923077
8629,5059,342,10,113,2,58,19,70.96774
8630,5059,342,10,107,2,58,19,41.53846
8631,5059,342,10,88,2,60,19,147.5
8632,5059,342,10,87,3,55,19,7.7029867
8633,5059,342,10,87,2,60,19,10
8634,5059,342,10,81,2,58,19,12
8635,5059,342,10,80,2,58,19,20.90909
8636,5059,342,10,59,2,60,19,20
8637,5059,342,10,48,2,60,19,12.285714
8638,5059,342,10,16,2,60,19,0
8639,5059,342,10,187,3,59,19,0
8640,5059,342,10,186,2,57,19,0
8641,5059,342,10,171,2,60,19,0
8642,5059,342,10,149,2,58,19,45.6
8643,5059,342,10,143,2,60,19,17.505136
8644,5059,342,10,142,2,60,19,23.636364
8645,5059,342,10,135,2,58,19,3.3333333
8646,5059,342,10,117,2,58,19,0
8647,5059,342,10,109,2,60,19,10
8648,5059,342,10,84,2,58,19,58.8
8649,5059,342,10,33,3,55,19,126.21429
8650,5058,342,10,187,3,55,19,0
8651,5058,342,10,187,2,60,19,0
8652,5058,342,10,187,2,58,19,0
8653,5058,342,10,183,2,58,19,0
8654,5058,342,10,176,2,58,19,0
8655,5058,342,10,140,2,58,19,0
8656,5058,342,10,129,2,58,19,0
8657,5058,342,10,87,3,55,19,0
8658,5058,342,10,83,2,58,19,0
8659,5058,342,10,33,2,60,19,0
8660,5058,342,10,33,2,58,19,0
8661,5058,342,10,11,2,60,19,0
8662,5058,342,10,11,2,58,19,0
8663,5058,342,10,187,2,57,19,0
8664,5058,342,10,187,1,56,19,0
8665,5058,342,10,183,2,60,19,0
8666,5058,342,10,182,2,58,19,0
